label,sentence
1,"Chybí turbokartáč - nelíbí se mi, že výrobce odkazuje na univerzální (rozuměj neoptimalizovanou) turbohlavici, delonghi je sice o 500 dražší, ale má ji tam a vlastní. Nějaká regulace výkonu by taky nebyla špatná (ale jelikož jej máme na větší úklid, tak mi to vůbec nevadí). Barva tlačítek vs. varování o běhu čerpadla naprázdno"
0,"Neskutečný motor a jeho vysávací síla, ještě nikdy jsem neměl takhle výkonný vysavač. sousty nástavců, kartáčů, dokonce i pes dobře snáší kartáčování a vysávání srsti speciálním kartáčem. dlouhá šňůra, velký akční rádius. velká kolečka, odpovídající váha, intuitivní ovládání"
1,Pruhledne telo a moznost videt smeti
1,"Nádoba na vodu není vyjímatelná, což zhoršuje manipulaci při čištění. vysavač nemá regulaci tahu ani navíjecí kabel"
1,V nabídce chybí nástavec na prach (kartáč). V parkovací poloze nedrží trubice na vysavači
0,Velký sací výkon. doporučuji
0,"Vyzkoušela jsem tetování koberců , výborný výsledek , jednoduchá obsluha .vysávání všech druhů podlahovych krytin taky výborné . Mytí podlah zatím nevím , pro mne asi lepší ručně .snadná manipulace , výhoda sáčku nebo vysávání do vody"
0,"Kompaktní provedení vysavače, je malý a lehký. Praktické uchycení hadice na těle vysavače"
0,"Tah jak sviňa, ani není potřeba turbokartáč a kočičí chlupy jsou pryč, někdy mám strach, že i s kobercem, v případě malých koberečků :)"
1,"S tím jsme sice 'do toho šli', ale v této cenové kategorii  považuji za jistou nevýhodu, že nelze vysávat rozlité tekutiny"
0,Dlouhá antistatická hadice 5m
1,Hubice s kartacem je hlucnejsi
1,Příslušenství z 'laciného' plastu. Madlo na rukojeti u hadice není moc ergonomické. Rotační kartáč má nevyhovující sklon k podlaze - nutno se při vysávání hodně ohnout
1,Zatím nic vlastním krátce
1,"Proti starším typům lehčí, což bude obávám se na úkor trvanlivosti (plasty místo kovů?). Oproti starším typům nekomfortní úzká tlačítka, která bosou nohou zapínat nic moc- zlatá stará kulatá. Celkově mi přijde pocitově takový fórovější, ty starší byly mnohem bytelnější- úchyt na přenášení, tlačítka, otevírací nádobka i ta hmotnost"
1,Problémy s navíjením kabelu
1,"Jako není co vytknout, snad je to, že pohyb koleček není uplně takový, jak jsem si představoval. ale je pořád o mnoho lepší než náš starý kus"
1,"Mohl by být delší kabel, ale to lze vyřešit--tedy nic zásadního--!!!"
0,"Výborná savost, lehký, dobře ovladatelný,"
1,"Najezd na koberec horší, musí se nadzvednout, ale luxuje dobře"
1,"Vytírání není tak kvalitní, jako ruční mopem. Poměr cena -výkon kazí vyšší cena"
1,"Musím všude tahat kabel. hodilo by se, kdyby byl dobíjecí"
0,Hodně příslušenství v balení. Veliký sáček na smetí
0,"Silný sací výkon,nízká hlučnost"
0,"Jednoduché ovládání.hned k použítí,"
1,"Baterie by mohla vydrzet dele, na druhou stranu vyrobcem udavanou dobu provozu splnuje, po te uplne vycichne"
1,"Ma slaby vykon je nepoužitelný, zbytečně vyhozeni penize"
1,Filtr se musí vyčistit pod tekoucí vodou a dlouho schne. Namáhavé vysávání koberců / posilovací stroj/
0,Super vysavač výborně vysava. Nevihoda jen špatná manipulace s vylivanim špinavé vody z hlavní  nádoby
0,"Splnil naše očekávání, malý, dobrá manipulace a dobrý výkon"
0,"Dyzajn mě zaujal, včetně aku"
0,"Led světla na do cesty vysavače. Snadné vysávání hladkých ploch (koberce nemáme, ale prý lze jen na krátkovláknové). Oddělitelný malý vysavač na drobky a podobnou nečistotu. Design a uživatelský komfort - baví nás vysávat"
1,"Cena (cena je docela vysoká a asi si ho nekoupí běžný občan s podprůměrným platem na běžné vysávání). Za ty peníze bych očekával i turbokartáč - nenalezeno. Vrchní plastový kryt na příslušenství je docela pofiderní (křehky a hodně po otevření ohebný) - doufám, že ho časem omylem neboli nechtěně nezlomim)"
0,Kvalitní úklid podlahy jedním tahem
0,Malý příkon jen 700 w
0,Dobrý tah (vysaje dobře i koberec s krátkým vlasem). Světlo označující dobíjení není příliš agresivní (ani ve tmě)
1,"Ani nevím, snad netradiční provedení nabíjecí zdířky"
0,"Bezsáčkové vysávání, snadná obsluha"
0,Saci vykon dost dobry
1,"Kolečka trochu dřou o vysavač, možná jen u mého kusu, ale na to jak je ostatní propracované mi nepřijdou nic moc, ale zatím jezdí dobře. Mini turbokartáč nemá ohebnou hubici, hůře se s ním pracuje (používám na sedačku). Nevysává sám, je nutno 'přiložit ruku k dílu' :) a na plný výkon na koberci je to docela makačka  - což je vlastně výhoda, je to tím, jak dobře saje a ještě ušetřím za posilovnu :d"
1,Horší čištění sběrného koše na prach
1,"Neustálé rozebírání a kompletace, odpojování a připojování hadiček. Poměrně nešikovné řešení spon hlavy a nádoby. Molitan tvořící mechový filtr se rád trhá při navlékání"
1,Horší sáni z pevných hladkých ploch
0,Dlouha vydrz baterie i na turbo rezim
1,Zatím jsem na nic nepřišla
1,"Drobné nepřesnosti v návodu (obrazová část). Poměrně skromné příslušenství i když odpovídá popisu (mě například nedošlo, že s dodanou hubicí nelze vysávat koberce)"
0,"Perfektně vysává, je lehký, dobře pojiždí"
0,Spolehlivost a kvalita za rozumnou cenu
0,"Malo hluku, protiprachovy filtr, dobry saci vykon - regulovatelny, vice prislusenstvi"
1,Krátká a tuhá sací hadice
0,Stroj přesně splňuje to co jsem potřeboval
0,Dopad dobře v d-testu
0,"Velmi tichý, lze dobře vysávat i pod skříněmi a pohovkami"
1,"Manipulace s vysavačem je pro ženu obtížnější pro svou váhu, ale kdyby tolik nevážil nebyl by to průmyslový vysavač"
1,"Nemá regulaci výkonu, takže co není přibité, to má tendenci vysát. pokud budete chtít vysávat např. záclony, počítejte s tím, že vysavač bude chtít vytrhnout konzoli ze zdi"
1,"Po dvou letech uz baterie slabnou, i kdyz je porad na nabijecce, uz nesaje tak, jak novy, ale to je zalezitos akumulatoru, to udelaji vsechny vysavace"
0,Maly velky vykon jednoduchost obsluhy
0,"Rychle a pohodlne vysavani drevenych podlah. Na to ze ma jen 900w, saje vic nez stary 1500w"
1,Bez sáčku se rychle zanese filtr
1,"Nevyhovuje mi ergonomická rukojeť. Občas zápasím se zámky. Pokud se nedokoupí další příslušenství, tak kvůli ergonomické hlavici nelze strčit do úzkých prostor"
1,"Nelze vysavat bez sáčku(do vody),vyrobce by to měl vyrešit.když chcete vysávat koberce,nejde vysávat vodu.nutno rozebrat a vyjmout sáček a naopak je třeba vysušit nádobu"
1,"Příslušenství se hůře ovládá,ale možná jde jen o nezvyk"
0,"Vysavač je velmi výkonný. S hladkou podlahou si poradí velmi dobře, ale to umí i jiné vysavače. Perské plyšové koberce vysává dokonale. a to neumí téměř žádný vysavač. Výbava různých hubic a nástavců je velmi dobrá"
0,"Úžasný tah, příznivá cena"
0,"Lepší funkčnost, než byla výrobcem popsána. Bez problémů vysaje i zvířecí chlupy, ač není k tomuto účelu určen"
0,"Je velice silný v sání, ale dá se regulovat, dosavadní rowenta, i když 3x dražší, nevyhovuje, musí se měnit nástavce na lino a koberce. Krásný na pohled, mnoho nádstavců, škoda jen, že šňůra je jen 6m,rowenta má délku 8m, a je to znát, ale doporučuji"
1,"Trochu hlucnejsi , ale nic hrozného"
0,I na nejtišší režim stále uspokojivě vysaje. Kvalitní filtr na prach
0,"Ruční vysavač je lehký, tak ho můžu použít i do výšek na vysátí prachu v regálech. Nevýhodou je, že má stupeň přepínání jen jeden, nelze snížit stupeň sání"
0,"V rámci kategorie (ruční vysavač) má vysoký  sací výkon, dobrou výdrž baterie a rychlé nabíjení. estetický vzhled vynikající"
1,Baterie by se mohla vybíjet pomaleji
1,"Zapojování sací trubice se poněkud viklá, to u předchozího modelu nebylo, tak snad chvíli vydrží"
0,Led světla odhalí i skryté pavučiny
0,Velmi kvalitní oplétaná hadice
1,"Trochu komlikovanější manipulace, ale nenazval bych nevýhodou"
0,Skvělé na vysávání i praní koberců
0,"Vynikající vysavač, výborný výkon, dostatečně dlouhý kabelprostě miele kvalita :)"
0,"Velký dosah díky dlouhému kabelu. Objemné textilní sáčky s vynikající filtrací. Nástavce jsou uloženy v těle vysavače. Turbo hubice je ok, vysavač má pro ní celkem slabý sací výkon, ale na malé plochy použít lze"
1,Musi se pravidelne cistit prostor a filtry na sber smeti
1,"Plastová trubice, jsou měkké. já to vyřešil jednoduše přehozením kovových nerezových trubic ze starého vysavače;-)"
1,Skutečně - přívodní šňůra není moc dlouhá
0,"Poměr cena výkon (doslova) dobrý. ale uvidím, jak budu mluvit po záruce. po víkendu velmi pilného úklidu chalupy po zimě spokojenost"
0,Dobrý výkon i pro práci řemeslníka
1,"Krátký kabel, ale není problém koupit si prodlužovačku :)"
0,"Zatim jich mpc memi, ale uatim parada"
1,Krátky napájací kábel (v malom byte nevadí)
1,"Přívodní šňúra není svinovací, ale omotává se okolo nástavce. Vysávací hadice není otočná a díky tomu se při práci kroutí a kvůli tomu občas z vysavače vypadne"
0,Vysavač je opravdu perfektní na vysávání vlasů a psích chlupů z koberců a podlahy. jednoduchá manipulace
1,Zatím žádné. trošku mi chybí  turbotrubice /rotační kartáč/. zkusím doobjednat. trošku horší manipulace vzhledem k robustnosti výrobku
1,Zatím nevím o žádných proti
0,Všestranný a opravdu super vysává
0,"Ptijemná komunikace s operátory, rychle dodání"
1,"Malá nádobka na prach, ale u tohoto typu vysavače je s tím třeba počítat"
0,Velmi dobrý čistič koberců jsem překvapená
1,Zpočátku jsme si museli přivyknout na vyšší výkon při vysávání koberců ('přicucnutí' ke koberci)
1,Nelze navijet přívodní šňůru
1,Filtr je dost hrubý a nelze omývat
1,Komplikovanější komplexní čištění filtrace
0,"Pěkný design, lehký, tichý"
0,"Tichý chod - při luxování můžete mluvit s někým v místnosti. Silný výkon - na tuto cenovou relaci fakt vysaje kdeco. Cena - na své parametry hodně příznivá. Velký sáček - ocení to hlavně domácnosti, kde se luxuje často"
0,Oklep filtru (ruční - na tlačítko). Poměrně příznivá cena (alternativních) sáčků. Zásuvka s automatickým spínáním vysavače (např. na vrtačku). Vysává (resp. je certifikován) i prach třídy l (to není v dané kategorii úplně běžné)
1,"Velice konstrukčně nepovedený stojánek v případě pověšení na zeď - měkký, kroutí se, hrozí prasknutí, nevhodné uchycení dvěma šrouby vodorovně těsně vedle sebe, ne zcela rovná a hlavně malá plocha dotyku se zdí - to se fakt nepovedlo. Ne zcela vhodný tvar nasávacího otvoru - lepší by byla širší štěrbina - prakticky stále máme nasazen štěrbinový adaptér. Průhledný kryt na smetí - není zrovna estetické na to koukat"
1,"Ocenil bych větší nádobu na vysáté smetí, zvířecí srst. Větší hmotnost díky ni-mh bateriím"
1,"Menší skladnost (všechny hubice se skladují mimi vysavač, což je daň za velký prostor pro sáček. Cena originálních sáčků, ale vzhledem k jejich velikosti nebudou tak často obměňovány. navíc lze zakoupit i lacinější alternativy, které ovšem nemusí mít tak vysokou filtrační schopnost"
0,Na menší smetí super
0,"Možnost vysávání do vody nebo do látkového pytlíku. Velmi snadná výměna vody i sáčku. Nelámavá a dostatečně dlouhá vysávací hadice. Vysává vše na co si vzpomenete, dokonce i tekutiny. Vysávání na mokro s přidáním pracího 'prášku či gelu'. Možnost vyprání všech filtrů, čímž se ušetří dost peněz"
0,Mám ho 14 dní a zatím šlape bez problémů. uvidíme co bude dál
1,"Více druhů tohoto vysavače a nepřehlednost typů pro kupujícího. hlavně, že info o typech najdete uvnitř vysavače"
1,"Zabere dost místa, závěrečné vylévání trošku náročnější- nádoba je spojena s podvozkem"
0,Úchyty na hadici a příslušenství
0,Skvely dizajn skvela cena a jak jsme zjistili perfektni funkce tak ze co jsme o tomto produktu cetli na vasich strankach byla pravda. maximalni spokojenost
0,"Dobře saje, cena = kvalita, pěkný vzhled"
1,Při používání na vinil podlaze koncová hubice škrábe povrch podlahy!
0,Pro mne velmi praktická věc
0,"Velice snadná manipulace s vysavačem, k okamžitému použití , slušný výkon"
0,"Velmi dobrý výkon, kvalitní práce s chlupy od kocoura, velmi pěkně vyčistil sedací soupravu"
0,"Velice šikovný vysavač-máme doma týden a zatím maximální spokojenst. Rozhodli jsme se na základě spokojenosti jiných uživatelů. Splnil vše,co jsme od vysavače očekávali. A samozřejmě příjemná cena"
1,Součástí není žádné příslušenství na vlastní vysávání kromě hadice. chybí hubice i kartáče. Propojovací  kuličkové bajonety trochu drhnout při manipulaci
1,Při nasati pěny plive vodu do okolí. Zbytečně dlouhá hubice když se nasadí hubice na čalounění. Mohla by být delší sací hadice. Navijeni kabelu by neuškodilo i když řešení by bylo zřejmě složité. Trochu plastové a ne moc kvalitní provedení spoustě vody na tepovani
1,Úzký nástavec by mohl být delší
0,"Na jedno nabití vydrží v provozu asi 22 minut, doba nabíjení 4 hodiny. Na jedno nabití vysaji celý byt"
0,Vždy okamžitě při ruce
0,Vyšší sací výkon než u předešlého ručního vysavače
1,Hlučný a hrozně slabý!
1,"Vyšší hlučnost, nemožnost regulace sacího výkonu (vadí při vysávání lehčích materiálů)"
0,Za tak nízkou cenu umí hodně práce
1,Parketová hubice je úzká - miele má významně lepší
0,Likviduje opravdu psí srst
1,"Než se vysavač sestaví,tak to chvíli trvá a rozložení umytí také.musela jsem zakoupit i sáčky,aby i děti mohli vysávat,aniž bych jim ho napřed nychystala"
0,"Největší výhodou tohoto vysavače je znovu použitelný prachový filtr, který lze po vyklepání i omýt vodou. Vysavač zatím používám na vysávání drobné sutě a škváry z rekonstrukce podlahy v domě"
0,Zkušenost s výrobkem již před koupí. Více než dostatečný výkon vysavače
0,Skvělý vysavač za přiměřenou cenu
1,"Když více zatáhnu, tak mi  hadice zůstane v ruce"
1,Zatím jsem nic neobjevila
1,Filtr se špatně čistí
0,"Měla jsem tento vysavač už 2x,je můj třetí v pořadí. je používán denné několikrát. po 2 - 3 letech ho vždy vyměním, začíná se pomalu nabíjet a méně táhne"
