label,sentence
1,"Dveře jdou otevírat dost ztuha. Šuplík na zeleninu se špatně čistí, nelze jednoduše rozebrat na části"
0,"Lehká manipulace, dlouhá výdrž, zvládne psí chlupy, skvělé osvětlení"
1,"Ani nevím, snad netradiční provedení nabíjecí zdířky"
0,Široké uplatnění na mnoho povrchů a k mnoha činnostem
0,Do poliček se vejdou dvolitrové lehve. Posuvná polička easy slide
1,Kromě nabíjecí stanice žádné vybavení navíc
0,"Je snadno ovladatelný, dlouhá provozní doba, snadné čištění, dobrý ruční vysavač"
1,Na koberci s vyšším chlupem se zastaví rotační kartáč. Očekával bych lepší dokovací stanici pro nabíjení
1,"Uvítala bych celokovové metly, doufám že plastové osazení vydrží"
0,"Vyhovující parametry, dobrý vzhled"
0,"Vysoce kvalitní káva, rychlá manipulace"
0,Za tu cenu dobrá
0,"Pračku mám zatím krátkou dobu, ale jsem s ní spokojena. snad nebudu litovat"
0,Výkonný vysavač bez sáčků
1,Programování je trochu složité
1,"Zatím zjišťuji, zda a jak lze nakombinovat některé programy, z návodu to není zcela jasné. Ukazuje čas do konce každého programu zvlášť, takže nemáte představu o tom, kolik zbývá ještě skutečně času do konce praní"
1,Pračka nemá čištění bubnu
1,"Po ranu celkem s*re vsechno umyvat,. Je potreba dokoupit neco na stlaceni kavy"
0,"Pěkný vzhled,zabere málo místa, káva z něj výborná"
1,Zatím o žádném proti nevím
1,"Návod by mohl být více podrobný, protože např. u položky filtr v nádobě na vodu, jsem po prvním přečtení tápala, jestli mám louhovat nový filtr a nebo ten starý, o kterém se píše ve větě před tím"
0,Poměrně velká nádoba na smetí
1,Musí se držet spínač zapnutý
1,"Mohl by byt vetsi objem. Musi byt vazne hodne dotazeny, aby neukapavala voda pri presunu z dolni nadobky do horni"
0,Za ty peníze dobrá mašinka
0,"Jednoducha obsluha,jsme spokojeni. pekna je i pastelove ruzova barva:-)"
0,"Velmi dobrý sací výkon, nízká hlučnost, snadná ovladatelnost"
0,Pračka je velmi tichá a má jednoduché ovládání a spoustu programů.jsem spokojená
1,"Úplné vyjmutí dávkovače pracích prostředků z důvodu jeho vyčištění se mi podle návodu k použití nepodařilo. vysunul jsem ho až na několikátý pokus a to pouze pomocí vypáčení šroubovákem. Během praní programem č. 3 je v pracím bubnu velmi málo vody (není skoro vidět). ale prádlo vypadá vyprané dobře, takže se možná o závadu nejedná"
1,"Obcas se zasekne mensi kousek pradla pod sklem dvirek, ale neni to nic zavazneho"
0,"Výkonný přístroj, poslouží i při výrobě pěsta (bylinky, mandle). Při jednoduchém nasazení nádoby na podstavec si člověk není jist, jestli bude přístroj při práci dostatečně stabilní, ale je stabilní dokonale, ani se nehne. V této černé barvě je daný mixér mnohem elegantnější než bílý se zeleným tlačítkem, který nabízí většina obchodů"
1,Po čase rezne výko cca 2 roky
1,Laciná  kolečka poškozená už v krabici  ~ plastová  teleskopická trubice ~ v praxi nefunkční oklep filtru ~ drahé originální sáčky ~ drobné netěsnosti v hadici ~ laciné plastové nástavce
1,Má bohužel krátký kabel. A když se nakloní a nebo převrátí přestane fungovat musí se vypnout otevřít a pak až zase funguje
0,Použivam na vysávání v kuchyni a co jsem očekával ti splňuje
0,"Tichý chod, snadné otočení dveří"
0,"Manželka si nestěžuje, snad jen že věšení prádla zabere více času - pračka je větší než naše stará"
0,"Žádný nepořádek, vše soustředěno do nádobky pod struhadly"
0,Výborný pomocník v kuchyni
1,"Hlučnější při napouštění, ale nijak mě to vlastně neobtěžuje, je to jen chvilka"
0,Oproti staré pračce tišší. Dobré praní i ždímání
0,Mixér jsem zatím použila 3x.5 splnil moje očekávání. oceňuji plynulé nastavení rychlosti. nerostřikuje tekutinu kolem sebe. do ruky průměrně těžký
0,"Dobrá cena, jednoduché ovládání"
0,"Při ruce,malý skladny2 rychlosti a i pulsní spínač"
1,"Nádoba je větší, tudíž se někdy stane, že to, co je sekáno, se přilepí na stěny nádoby. na druhou stranu jsem ale za větší nádobu radši, otravovalo by mě při větším množství  sekat na několikrát. takže větší nádoba je určitě plus"
0,Sympatická velikost - v pohodě se vejde i do malé kuchyně a nezabere mnoho místa
0,Možnost volby růzdných režimů
0,"Intuitivni ovladáni, relativne tiche mleti kavy,"
1,"Dokoupili jsme turbokartáč a vysavač s ním moc nesaje, nevím, jestli je to tím, že většinu sací energie spotřebuje roztáčení hlavice. Nejde popotahovat za hadici, ale to asi žádný podobný"
1,Není určen na horké. Není určen na mletí tvrdých potravin
0,"Jako jeden z mála má menší hloubku, takže se vejde i na užší poličku. Doporučení známých i recenze na internetě"
0,"Prednastaveni mnozstvi vody na kapsli. Studene i teple napoje. Kdyz dojde voda, po doplneni kafe dodela"
1,Cekal jsem trochu mensi pristroj
0,"Mám už jednu chladničku s mrazákem od zanussi , ale byla pronaši rodinu obsahově malá, tak jsem  proto koupila ještě tuto monoklimatickou  ledničku také  zanussi, protože s touto značkou jsem spokojena"
1,"Obrázkový návod je sice univerzální z hlediska jazyku, ale hodně špatně pochopitelný"
0,"Pračka je velmi tichá, neskáče. Prádlo je z ní dobře vyprané:. Má vzhledem k objemu, který pojme příjemně malé rozměry. Lze navolit na displeji různé jazyky včetně češtiny. Má všechny důležité programy a výrobcem garantovanou 10 letou záruku na motor, titanovou výztuž bubnu, dobře se z ní vyjímá prádlo a v neposlední řadě má kromě funkčnosti i pěkný atypický design"
0,Zatím všechno v pořádku
1,Skleněné police mohly být pevněji uchycené
0,Nezbytny pomocnik pri vareni. snadna udrzba cistoty
1,Mírně hlučnější než bych si představovala
1,Chyběl český návod ale na internetu jsem si ho stáhla a vytiskla
0,Již jsme si koupili 2. kávovar od stejného výrobce (tento na chalupu). 1. máme již 5 roků a perfektně slouží!
1,"Zatím nemám nic, co bych vytkla"
0,"Dobře mixuje , oproti předešlému modelu (starý asi   let) tišší provoz"
1,Cena mohla být nižší
0,"Jednoduché ovládání, luxusní kávička"
1,"V tiché místnosti, zejm. v noci, je slyšet tiché 'kvílení' chladiva, jak koluje v trubkách. ale dá se to snést"
0,"S výrobkem jsem spokojená, snadná údržba a dobrý výkon"
1,Provedeni lesk - zustavaji otisky
1,"Trochu těžší do ruky, při mixování se musí držet spínač"
1,"Integrovaný mlýnek z hlediska neustálého zahřívání a chladnutí kávových zrn, která pak degradují. Ukazatel tlaku na výstupu je jen takový pseudo, neřekne vám skutečný tlak, ale dá se na něm časem najít místo, které je ideální pro vaše espresso. Náročnější čištění mlýnku, já k tomu potřebuji vysavač :-)"
1,Bez kartace nic nevysaje
0,"Dotykový panel je přelepený neprůhlednou folií s ikonami, po 10 tém kafíčku začne svítit ikona vyčištění odpadní nádoby, ale tu, pokud nesundáte folii, nevidíte a přístroj nereaguje dokud nevysypete tak nezapomeňte folii sundat"
0,"Vysává výborně, dobře se čistí"
0,"Vodní filtr, bez zápachu"
0,Velice krátká doba na hodnocení zatím velice spokojen
1,"Hlučná při napouštění, ale stačilo vyměnit hadici od staré pračky,která byla širší a běží tiše. stačilo by dodávat širší hadici"
0,"Malý , skladný ,bezporuchový"
1,"Jakmile začne intenzivněji nachlazovat, tak vydává takový divný nepravidelný vrčivý zvuk (máme ji mezi obývákem a kuchyní), ale člověk si celkem v pohodě zvykne. Při stěhování jsme se jentak tak vešli futrama, výtahem"
1,Přívodní kabel by mohl být o půl metru až metr delší
1,"Lednice váží přes 80 kg, přesto se mi často při otevírání spodních dvířek posune. Pokud vložíte větší množství jídla do mrazáku a zavřete dvířka, vytvoří se tam tak silný podtlak, že musíte několik minut počkat, než půjde mrazák zase otevřít"
1,Zatím jsem na žádné nepřišel
0,Splňuje to co jsem čekal
0,"Skvělá teplota kávy, možnosti nastavení, přehledná obsluha, přijatelná cena"
0,Dlouhá přívodní šňůra - velký dosah
0,"Zatím pračka pere dobře, není hlučná, velký obsah prádla až 8 kg"
1,"Oproti akumulátorovým omezení použití v dosahu el. zásuvky. ale s tím jsem tento vysavač kupoval. Omezený dosah je víc než vyvážený vysokým výkonem motoru. Trochu chybí regulace tahu (elektronická nebo mechanická), neboť při vysokém výkonu se hubice přisaje tak, že se s ní po koberci dá jen 'couvat'"
0,Nerez s úpravou proti otiskům. Nulová zóna pro ryby a maso
0,Provoz i při nižších teplotách
0,"Velmi snadná manipulace, kvalitní vysávání"
0,"Dlouhá výdrž baterie,krátký čas dobíjení(cca 3 hodiny)"
1,Úzký nástavec by mohl být delší
1,Trošku hlučnější a často spíná. Neobsahuje montážní sadu na obrácení dveří !!!!!
0,"Tichý chod, prostorná chladnička s efektivním využitím"
1,Na nic jsme zatim neprisly
1,Mohla by vodu i ohřívat. Otvor v prvním krytu odstředivky
0,Ještě není pořádně otestován
0,Vejde se do ní velký objem prádla
0,Vše je v pořádku
1,"Levné provedení plastových částí (vše drží, ale vypadá to lacině), ale za ty peníze je zbytečné si stěžovat"
0,Za málo peněz velmi dobrá káva s bohatou pěnou
0,Mobilni pro maly byt vynikajici a hlavne je bezsackovy
0,"Velka nadoba na vodu, predsparovani, mlynek, cena. Uzky pristroj (asi 23cm) - nezabira moc z kuchynske linky. Podle lidi z okoli a recenzi by to mel byt drzak, ktery vydrzi i v kancelarich roky. Pristroj ma regulaci na silu kavy,nekteri jini to do kavovaru v tehle cenove hladine nedavaji (napr saeco mini). Pristroj ma zpenovac, ten funguje celkem ok,"
1,"U použití jako ponorný mixér je nutno při mixování stále držet spouštěcí knoflík, aby byl mixér v chodu - jinak se zastaví"
0,"Originálny vzhľad, retro štýl"
0,"Splňuje očekávání,takže jen chvála"
1,"První kus dodán vadný, druhý ok"
0,"Velmi tichý chod (při klasickém praní, ne ždímání). Po kalibraci výrazné zkrácení délky programů dle množství prádla. Možnost dalších nastavení k programu"
1,"Možná vyšší hlučnost, ale vzhledem k ceně je to ok"
0,"Snadná obsluha, hodně programů, tichá"
1,Nedaji se nastavit otasky
0,"Hezká designově, černé prolisy jí vyloženě sluší. prostor zcela adekvátní lednici 180cm vysoké. spotřeba a+++, snad se to někde projeví. nemá madla a proto jsme si jí vybrali, to nemusí každému vyhovovat. Dělená prostřední polička třeba na postavení lahví. Alarm dlouho otevřených dveří. záruka deset let na kompresor. Servis pomocí kódu přes mobil"
0,Vždy po ruce snadno se myje
1,"Při otočení dveří nepřiléhá těsnění dveří mrazáku na straně pantů, chybí možnost seřízení dveří"
0,"Dobrá cena, malá hloubka, ne příliš mnoho funkcí a elektroniky, které se mohou pokazit"
1,Zatím lehce je cítit motor  ( ????)
1,"Dost hlučný pokud se nasadí štěrbinový nástavec a pustí se na plný výkon. Není madlo na přenášení (ale perfektně se s ním jezdí) a je lehký, takže po schodech není problém"
0,"Naprosto normální lednička, která splňuje vše, o nabízí. Nulovou zonu má pouze falešnou - bez termostatu, přesto je v ní větší chlad než výše v lednici. Vrchní úprava je dobrá, otisky zůstávají jen minimálně"
1,Nemá zvláštní zásobník na instantní kávu a jinak ji neumi připravit
0,"Největší velikost chladícího prostoru za nejnižší cenu, co jsme našli"
1,"Vnitřní členění není příliš variabilní. Spodní boxy nízké, nevejde se větší zelenina. Nezobrazuje teplotu ani chladničky ani mrazáku"
0,"Zatím nevím o žádné, použil jsem ho 1x"
0,"Mám ji zatím chvíli, tak zatím spokojenost"
1,Minuly moc dlouho nevydržel. asi 100 uvaření kávy. ale vzhlefem k velkým zásobám kapslí nezbylo než bohužel koupit stejný. známí mají s vydrží stejné zkušenosti
0,Splňuje co jsem očekával
0,Dělá přesně co jsem chtěl
1,Kapsle patří k těm dražším na trhu
0,"Zatím vše funguje, tak jak má"
1,"Z vysoké nádoby při vyšších otáčkách někdy vycákává to co mixuji, starý mixér to nedělal, možná to ale pouze pouštím moc rychle"
0,Umí i ledové kapučíno. Dá se s ním zalívat i caro nebo klasické rozpustné kafe
1,Žádné jsem zatím nezjistila
0,"Lednice splnila očekávání, teploty chlazení v jednotlivých odděleních opravdu odpovídají deklarované výši v popisu"
0,"Výrobce šetřil na kvalitě materiálu. Levný produkt na chatu, chalupu"
0,"S kávovarem jsme moc spokojeni, je z něj výborná káva, sám se čistí, sám si řekne co potřebuje, nemáme mu co vytknout"
1,Malý - ten větší již není v nabídce
0,"Máme již druhý kávovar této značky, jsme spokojení. káva je dobrá, velký výběr"
0,"Dle popisu, tak i skutečně funguje"
0,Snadná manipulace po vlastních kolečkách
1,"Návod v češtině má příšerný překlad a je o ničem, nic v něm vlastně není. Po prvním zapnutí jel kompresor v kuse asi 48 hodin. Vnitřní police jsou velmi úzké na hloubku"
0,"Chybí indikace, kdy je baterie nabita"
1,Nesnadné čištění po vysávání (mytí sběrné nádoby). Vylévání špinavé vody po vysávání
0,"Umí vysávat i tekutiny, což jsme zatím nevyzkoušeli. Šikovné nástavce v balení"
0,"Tuto pračku mám poprvé a zatím jsem velice spokojená. Nejvíc oceňuji  možnost  uzamknutí tlačítek při  praní, kvůli dětem  :)"
1,Nesli povolit srouby na dverich. nemuzeme tedy zmenit smer otevirani dveri. Chybi drzak na lahve
0,"Lehce uchopitelný,pracuje k mé spokojenosti"
1,"Slabý výkon, zápach při použití"
0,Hezká bílá pračka s displejem. Otáčky 1400 za min. Pere prádlo o sto šest
1,"Oproti stejnému typu,který jsem měl před tím,praní trvá podstatně delší dobu. pračka je při odstřeďování poměrně hlučná,dost vibruje"
0,Žádný smrad - žádný pytlíky - možnost praní koberců
1,Chybí automatické vypnutí nabíjení
